Time	Sig
1.4	-1.74713
1.401	-1.7417
1.402	-1.73563
1.403	-1.72912
1.404	-1.72239
1.405	-1.71571
1.406	-1.70933
1.407	-1.70346
1.408	-1.69826
1.409	-1.69382
1.41	-1.69015
1.411	-1.68718
1.412	-1.68474
1.413	-1.68261
1.414	-1.68053
1.415	-1.67828
1.416	-1.67567
1.417	-1.6726
1.418	-1.66906
1.419	-1.66514
1.42	-1.66099
1.421	-1.65682
1.422	-1.65285
1.423	-1.6493
1.424	-1.64635
1.425	-1.64413
1.426	-1.6427
1.427	-1.64205
1.428	-1.64207
1.429	-1.6426
1.43	-1.64343
1.431	-1.64433
1.432	-1.64509
1.433	-1.64556
1.434	-1.64564
1.435	-1.64535
1.436	-1.64476
1.437	-1.64402
1.438	-1.64332
1.439	-1.64283
1.44	-1.64276
1.441	-1.64324
1.442	-1.64439
1.443	-1.64625
1.444	-1.64878
1.445	-1.65186
1.446	-1.65531
1.447	-1.65892
1.448	-1.66245
1.449	-1.66572
1.45	-1.66861
1.451	-1.67107
1.452	-1.67317
1.453	-1.67504
1.454	-1.67687
1.455	-1.67888
1.456	-1.68126
1.457	-1.68418
1.458	-1.68774
1.459	-1.69198
1.46	-1.69688
1.461	-1.70233
1.462	-1.70815
1.463	-1.71415
1.464	-1.72012
1.465	-1.72585
1.466	-1.73122
1.467	-1.73613
1.468	-1.74059
1.469	-1.74468
1.47	-1.74853
1.471	-1.75234
1.472	-1.75629
1.473	-1.76057
1.474	-1.76533
1.475	-1.77065
1.476	-1.77659
1.477	-1.78309
1.478	-1.79005
1.479	-1.79728
1.48	-1.80454
1.481	-1.81156
1.482	-1.81813
1.483	-1.82407
1.484	-1.82931
1.485	-1.83383
1.486	-1.83776
1.487	-1.84123
1.488	-1.84446
1.489	-1.84766
1.49	-1.85102
1.491	-1.85469
1.492	-1.85877
1.493	-1.86332
1.494	-1.86829
1.495	-1.87357
1.496	-1.87899
1.497	-1.88431
1.498	-1.88929
1.499	-1.89373
1.5	-1.89747
1.501	-1.90046
1.502	-1.90274
1.503	-1.90447
1.504	-1.90583
1.505	-1.90707
1.506	-1.90842
1.507	-1.91009
1.508	-1.91223
1.509	-1.91493
1.51	-1.91819
1.511	-1.92191
1.512	-1.92591
1.513	-1.92992
1.514	-1.93365
1.515	-1.93684
1.516	-1.9393
1.517	-1.94092
1.518	-1.94172
1.519	-1.94179
1.52	-1.9413
1.521	-1.94048
1.522	-1.93954
1.523	-1.93871
1.524	-1.93816
1.525	-1.938
1.526	-1.93832
1.527	-1.93911
1.528	-1.94028
1.529	-1.94168
1.53	-1.94311
1.531	-1.94433
1.532	-1.94515
1.533	-1.94543
1.534	-1.94512
1.535	-1.94424
1.536	-1.94291
1.537	-1.94129
1.538	-1.93957
1.539	-1.93796
1.54	-1.93664
1.541	-1.93576
1.542	-1.93542
1.543	-1.93564
1.544	-1.93638
1.545	-1.93754
1.546	-1.93892
1.547	-1.94034
1.548	-1.94156
1.549	-1.9424
1.55	-1.94273
1.551	-1.94248
1.552	-1.94169
1.553	-1.94046
1.554	-1.93896
1.555	-1.93739
1.556	-1.93593
1.557	-1.93475
1.558	-1.93396
1.559	-1.93364
1.56	-1.93377
1.561	-1.93429
1.562	-1.93504
1.563	-1.93584
1.564	-1.93647
1.565	-1.93674
1.566	-1.93649
1.567	-1.93566
1.568	-1.93425
1.569	-1.93235
1.57	-1.93014
1.571	-1.9278
1.572	-1.92554
1.573	-1.92353
1.574	-1.92192
1.575	-1.92081
1.576	-1.92025
1.577	-1.92022
1.578	-1.92063
1.579	-1.92133
1.58	-1.92212
1.581	-1.92276
1.582	-1.92306
1.583	-1.92287
1.584	-1.92212
1.585	-1.92083
1.586	-1.91909
1.587	-1.91704
1.588	-1.91488
1.589	-1.91279
1.59	-1.91095
1.591	-1.90952
1.592	-1.90858
1.593	-1.90818
1.594	-1.90827
1.595	-1.90875
1.596	-1.90943
1.597	-1.9101
1.598	-1.91054
1.599	-1.91057
1.6	-1.91004
1.601	-1.90894
1.602	-1.9073
1.603	-1.90527
1.604	-1.90303
1.605	-1.9008
1.606	-1.8988
1.607	-1.89721
1.608	-1.89617
1.609	-1.89575
1.61	-1.89596
1.611	-1.89675
1.612	-1.89798
1.613	-1.89945
1.614	-1.90094
1.615	-1.9022
1.616	-1.90306
1.617	-1.90336
1.618	-1.90308
1.619	-1.90225
1.62	-1.90101
1.621	-1.89955
1.622	-1.89808
1.623	-1.89681
1.624	-1.8959
1.625	-1.89547
1.626	-1.89557
1.627	-1.89617
1.628	-1.89715
1.629	-1.89834
1.63	-1.89952
1.631	-1.90045
1.632	-1.90093
1.633	-1.90084
1.634	-1.90011
1.635	-1.89879
1.636	-1.89698
1.637	-1.89486
1.638	-1.89264
1.639	-1.89052
1.64	-1.88867
1.641	-1.88726
1.642	-1.88638
1.643	-1.88608
1.644	-1.88631
1.645	-1.88697
1.646	-1.88784
1.647	-1.88871
1.648	-1.88932
1.649	-1.88947
1.65	-1.88901
1.651	-1.88791
1.652	-1.8862
1.653	-1.88402
1.654	-1.88156
1.655	-1.87904
1.656	-1.87667
1.657	-1.87466
1.658	-1.87315
1.659	-1.87221
1.66	-1.87185
1.661	-1.87199
1.662	-1.87249
1.663	-1.87315
1.664	-1.87372
1.665	-1.87401
1.666	-1.87384
1.667	-1.87312
1.668	-1.87182
1.669	-1.87003
1.67	-1.8679
1.671	-1.86562
1.672	-1.86341
1.673	-1.86151
1.674	-1.8601
1.675	-1.85929
1.676	-1.85915
1.677	-1.85962
1.678	-1.8606
1.679	-1.8619
1.68	-1.86328
1.681	-1.86449
1.682	-1.8653
1.683	-1.86554
1.684	-1.86515
1.685	-1.86413
1.686	-1.86257
1.687	-1.86063
1.688	-1.85849
1.689	-1.85637
1.69	-1.85447
1.691	-1.85296
1.692	-1.85194
1.693	-1.85145
1.694	-1.85147
1.695	-1.85189
1.696	-1.85255
1.697	-1.85323
1.698	-1.85372
1.699	-1.85387
1.7	-1.85356
1.701	-1.85276
1.702	-1.85153
1.703	-1.84998
1.704	-1.84829
1.705	-1.84664
1.706	-1.84522
1.707	-1.84417
1.708	-1.84362
1.709	-1.84364
1.71	-1.84421
1.711	-1.84526
1.712	-1.84666
1.713	-1.8482
1.714	-1.84965
1.715	-1.8508
1.716	-1.8515
1.717	-1.85165
1.718	-1.85125
1.719	-1.85038
1.72	-1.84922
1.721	-1.84796
1.722	-1.84681
1.723	-1.84599
1.724	-1.84563
1.725	-1.84585
1.726	-1.84666
1.727	-1.84803
1.728	-1.84985
1.729	-1.85196
1.73	-1.85413
1.731	-1.85612
1.732	-1.85774
1.733	-1.85879
1.734	-1.85918
1.735	-1.85888
1.736	-1.85793
1.737	-1.85645
1.738	-1.85459
1.739	-1.85255
1.74	-1.8505
1.741	-1.84863
1.742	-1.84705
1.743	-1.84582
1.744	-1.84493
1.745	-1.8443
1.746	-1.84378
1.747	-1.8432
1.748	-1.84236
1.749	-1.84112
1.75	-1.83937
1.751	-1.83711
1.752	-1.8344
1.753	-1.83141
1.754	-1.82835
1.755	-1.82544
1.756	-1.82295
1.757	-1.82106
1.758	-1.81994
1.759	-1.81964
1.76	-1.82014
1.761	-1.82131
1.762	-1.82294
1.763	-1.82474
1.764	-1.82643
1.765	-1.8277
1.766	-1.82833
1.767	-1.82819
1.768	-1.82725
1.769	-1.82559
1.77	-1.82336
1.771	-1.8208
1.772	-1.81816
1.773	-1.81568
1.774	-1.81359
1.775	-1.81201
1.776	-1.81103
1.777	-1.8106
1.778	-1.81062
1.779	-1.8109
1.78	-1.8112
1.781	-1.81127
1.782	-1.81089
1.783	-1.80991
1.784	-1.80825
1.785	-1.80596
1.786	-1.80317
1.787	-1.80008
1.788	-1.79694
1.789	-1.79398
1.79	-1.79145
1.791	-1.7895
1.792	-1.78826
1.793	-1.78776
1.794	-1.78794
1.795	-1.78868
1.796	-1.78975
1.797	-1.79091
1.798	-1.79191
1.799	-1.79253
1.8	-1.7926
1.801	-1.79205
1.802	-1.79089
1.803	-1.78922
1.804	-1.7872
1.805	-1.78503
1.806	-1.78292
1.807	-1.78104
1.808	-1.77951
1.809	-1.77839
1.81	-1.77766
1.811	-1.77722
1.812	-1.77692
1.813	-1.77654
1.814	-1.77586
1.815	-1.77467
1.816	-1.77285
1.817	-1.77032
1.818	-1.76714
1.819	-1.76344
1.82	-1.7594
1.821	-1.75528
1.822	-1.75129
1.823	-1.74765
1.824	-1.74452
1.825	-1.74197
1.826	-1.74001
1.827	-1.7386
1.828	-1.73759
1.829	-1.73682
1.83	-1.73609
1.831	-1.73518
1.832	-1.73391
1.833	-1.73216
1.834	-1.72987
1.835	-1.72708
1.836	-1.72389
1.837	-1.72047
1.838	-1.71701
1.839	-1.71368
1.84	-1.71064
1.841	-1.70798
1.842	-1.70575
1.843	-1.70392
1.844	-1.7024
1.845	-1.70105
1.846	-1.69963
1.847	-1.69789
1.848	-1.69561
1.849	-1.69259
1.85	-1.68873
1.851	-1.68403
1.852	-1.67859
1.853	-1.6726
1.854	-1.66631
1.855	-1.66002
1.856	-1.65403
1.857	-1.64861
1.858	-1.64397
1.859	-1.64024
1.86	-1.63746
1.861	-1.63559
1.862	-1.63448
1.863	-1.63392
1.864	-1.63367
1.865	-1.63349
1.866	-1.63318
1.867	-1.63262
1.868	-1.63179
1.869	-1.63076
1.87	-1.62967
1.871	-1.6287
1.872	-1.62807
1.873	-1.62793
1.874	-1.62844
1.875	-1.62965
1.876	-1.63159
1.877	-1.63417
1.878	-1.63726
1.879	-1.64066
1.88	-1.64411
1.881	-1.64735
1.882	-1.65015
1.883	-1.65235
1.884	-1.6539
1.885	-1.6548
1.886	-1.6552
1.887	-1.65525
1.888	-1.65519
1.889	-1.65523
1.89	-1.65559
1.891	-1.6564
1.892	-1.6578
1.893	-1.65981
1.894	-1.6624
1.895	-1.66544
1.896	-1.66874
1.897	-1.67207
1.898	-1.67518
1.899	-1.67788
1.9	-1.68005
1.901	-1.68161
1.902	-1.68263
1.903	-1.68323
1.904	-1.68362
1.905	-1.68402
1.906	-1.68468
1.907	-1.68577
1.908	-1.68746
1.909	-1.6898
1.91	-1.69278
1.911	-1.6963
1.912	-1.70017
1.913	-1.70415
1.914	-1.70797
1.915	-1.71138
1.916	-1.71417
1.917	-1.71622
1.918	-1.71753
1.919	-1.71814
1.92	-1.71821
1.921	-1.71793
1.922	-1.71752
1.923	-1.71718
1.924	-1.71709
1.925	-1.71738
1.926	-1.71812
1.927	-1.71932
1.928	-1.72088
1.929	-1.72266
1.93	-1.72444
1.931	-1.72601
1.932	-1.72717
1.933	-1.7278
1.934	-1.72784
1.935	-1.72734
1.936	-1.72642
1.937	-1.72527
1.938	-1.72411
1.939	-1.72317
1.94	-1.72262
1.941	-1.7226
1.942	-1.72319
1.943	-1.72439
1.944	-1.72614
1.945	-1.72829
1.946	-1.73064
1.947	-1.73291
1.948	-1.73485
1.949	-1.73623
1.95	-1.73689
1.951	-1.73678
1.952	-1.73592
1.953	-1.73441
1.954	-1.7324
1.955	-1.73001
1.956	-1.72739
1.957	-1.72459
1.958	-1.7216
1.959	-1.71834
1.96	-1.7146
1.961	-1.71008
1.962	-1.70442
1.963	-1.69719
1.964	-1.68793
1.965	-1.67623
1.966	-1.66171
1.967	-1.64412
1.968	-1.62327
1.969	-1.59913
1.97	-1.57171
1.971	-1.54111
1.972	-1.50745
1.973	-1.47089
1.974	-1.43156
1.975	-1.3896
1.976	-1.34515
1.977	-1.29832
1.978	-1.24922
1.979	-1.19796
1.98	-1.14467
1.981	-1.08954
1.982	-1.03283
1.983	-0.974954
1.984	-0.91646
1.985	-0.858056
1.986	-0.800576
1.987	-0.74494
1.988	-0.692099
1.989	-0.642982
1.99	-0.598456
1.991	-0.55929
1.992	-0.526138
1.993	-0.499512
1.994	-0.47977
1.995	-0.467097
1.996	-0.461503
1.997	-0.462849
1.998	-0.470887
1.999	-0.485307
2	-0.505774
2.001	-0.531959
2.002	-0.563547
2.003	-0.600238
2.004	-0.641726
2.005	-0.687672
2.006	-0.737683
2.007	-0.791303
2.008	-0.848006
2.009	-0.907188
2.01	-0.968168
2.011	-1.0302
2.012	-1.09248
2.013	-1.15418
2.014	-1.21453
2.015	-1.27279
2.016	-1.32836
2.017	-1.38078
2.018	-1.42976
2.019	-1.47514
2.02	-1.51693
2.021	-1.55519
2.022	-1.59008
2.023	-1.62176
2.024	-1.6504
2.025	-1.67617
2.026	-1.69917
2.027	-1.71946
2.028	-1.73706
2.029	-1.75194
2.03	-1.76403
2.031	-1.7733
2.032	-1.77976
2.033	-1.78346
2.034	-1.78458
2.035	-1.78337
2.036	-1.78017
2.037	-1.77539
2.038	-1.76945
2.039	-1.76277
2.04	-1.75575
2.041	-1.74871
2.042	-1.74193
2.043	-1.7356
2.044	-1.7298
2.045	-1.72455
2.046	-1.71976
2.047	-1.71526
2.048	-1.71089
2.049	-1.70648
2.05	-1.70192
2.051	-1.69716
2.052	-1.69225
2.053	-1.68731
2.054	-1.68252
2.055	-1.67803
2.056	-1.67403
2.057	-1.67065
2.058	-1.66799
2.059	-1.6661
2.06	-1.66497
2.061	-1.6645
2.062	-1.66451
2.063	-1.66478
2.064	-1.66505
2.065	-1.66509
2.066	-1.66471
2.067	-1.66381
2.068	-1.66234
2.069	-1.66038
2.07	-1.65804
2.071	-1.65549
2.072	-1.65294
2.073	-1.65056
2.074	-1.64852
2.075	-1.6469
2.076	-1.64576
2.077	-1.64505
2.078	-1.64469
2.079	-1.64449
2.08	-1.64426
2.081	-1.64377
2.082	-1.64282
2.083	-1.64129
2.084	-1.63912
2.085	-1.63635
2.086	-1.63313
2.087	-1.62964
2.088	-1.62611
2.089	-1.62278
2.09	-1.61984
2.091	-1.61745
2.092	-1.61567
2.093	-1.61453
2.094	-1.61394
2.095	-1.61375
2.096	-1.61372
2.097	-1.61361
2.098	-1.61315
2.099	-1.61215
2.1	-1.61048
2.101	-1.60813
2.102	-1.60517
2.103	-1.60176
2.104	-1.59812
2.105	-1.59447
2.106	-1.59104
2.107	-1.58801
2.108	-1.58549
2.109	-1.58354
2.11	-1.58217
2.111	-1.58127
2.112	-1.58072
2.113	-1.58031
2.114	-1.57982
2.115	-1.57905
2.116	-1.57781
2.117	-1.57599
2.118	-1.57359
2.119	-1.57066
2.12	-1.56738
2.121	-1.56394
2.122	-1.56058
2.123	-1.55749
2.124	-1.55483
2.125	-1.55272
2.126	-1.55119
2.127	-1.55022
2.128	-1.54969
2.129	-1.54943
2.13	-1.5492
2.131	-1.54873
2.132	-1.54777
2.133	-1.54611
2.134	-1.54367
2.135	-1.54044
2.136	-1.53654
2.137	-1.53218
2.138	-1.5276
2.139	-1.52307
2.14	-1.51884
2.141	-1.51508
2.142	-1.51192
2.143	-1.5094
2.144	-1.50749
2.145	-1.50607
2.146	-1.50493
2.147	-1.50384
2.148	-1.50254
2.149	-1.50083
2.15	-1.49855
2.151	-1.49565
2.152	-1.49216
2.153	-1.48822
2.154	-1.48399
2.155	-1.47969
2.156	-1.47552
2.157	-1.47166
2.158	-1.46827
2.159	-1.46542
2.16	-1.46315
2.161	-1.46143
2.162	-1.4601
2.163	-1.45899
2.164	-1.45784
2.165	-1.45643
2.166	-1.45454
2.167	-1.45205
2.168	-1.4489
2.169	-1.44515
2.17	-1.44093
2.171	-1.43643
2.172	-1.43187
2.173	-1.42748
2.174	-1.42343
2.175	-1.41987
2.176	-1.41686
2.177	-1.41437
2.178	-1.4123
2.179	-1.41041
2.18	-1.40847
2.181	-1.4062
2.182	-1.40341
2.183	-1.39997
2.184	-1.39587
2.185	-1.39121
2.186	-1.38613
2.187	-1.38083
2.188	-1.37552
2.189	-1.37042
2.19	-1.36568
2.191	-1.36142
2.192	-1.35768
2.193	-1.35442
2.194	-1.35152
2.195	-1.34877
2.196	-1.34595
2.197	-1.3428
2.198	-1.33912
2.199	-1.33479
2.2	-1.32979
2.201	-1.32419
2.202	-1.31813
2.203	-1.31182
2.204	-1.30548
2.205	-1.29934
2.206	-1.29358
2.207	-1.28837
2.208	-1.28378
2.209	-1.27983
2.21	-1.27646
2.211	-1.27352
2.212	-1.27082
2.213	-1.26813
2.214	-1.26523
2.215	-1.26198
2.216	-1.25828
2.217	-1.25415
2.218	-1.24971
2.219	-1.24514
2.22	-1.24066
2.221	-1.23652
2.222	-1.23293
2.223	-1.23005
2.224	-1.22801
2.225	-1.22681
2.226	-1.22641
2.227	-1.2267
2.228	-1.22746
2.229	-1.22845
2.23	-1.22943
2.231	-1.23015
2.232	-1.23047
2.233	-1.23031
2.234	-1.22971
2.235	-1.22878
2.236	-1.22771
2.237	-1.22673
2.238	-1.22606
2.239	-1.22592
2.24	-1.22648
2.241	-1.22786
2.242	-1.23013
2.243	-1.23323
2.244	-1.23705
2.245	-1.24136
2.246	-1.24591
2.247	-1.25044
2.248	-1.25471
2.249	-1.25853
2.25	-1.26182
2.251	-1.26457
2.252	-1.26689
2.253	-1.26893
2.254	-1.27089
2.255	-1.27298
2.256	-1.27537
2.257	-1.2782
2.258	-1.28156
2.259	-1.28547
2.26	-1.28989
2.261	-1.2947
2.262	-1.29973
2.263	-1.30477
2.264	-1.30965
2.265	-1.3142
2.266	-1.31836
2.267	-1.32215
2.268	-1.32565
2.269	-1.32903
2.27	-1.33246
2.271	-1.33615
2.272	-1.34028
2.273	-1.34501
2.274	-1.35045
2.275	-1.35662
2.276	-1.36347
2.277	-1.37086
2.278	-1.37858
2.279	-1.38637
2.28	-1.39395
2.281	-1.40109
2.282	-1.40758
2.283	-1.41332
2.284	-1.41831
2.285	-1.42263
2.286	-1.42646
2.287	-1.42999
2.288	-1.43348
2.289	-1.43711
2.29	-1.44106
2.291	-1.44545
2.292	-1.45029
2.293	-1.45555
2.294	-1.46111
2.295	-1.46677
2.296	-1.4723
2.297	-1.47746
2.298	-1.48207
2.299	-1.486
2.3	-1.48922
2.301	-1.49178
2.302	-1.49382
2.303	-1.49551
2.304	-1.49707
2.305	-1.49869
2.306	-1.50056
2.307	-1.5028
2.308	-1.50551
2.309	-1.5087
2.31	-1.51228
2.311	-1.51614
2.312	-1.52006
2.313	-1.52382
2.314	-1.52722
2.315	-1.53008
2.316	-1.5323
2.317	-1.53387
2.318	-1.53484
2.319	-1.53533
2.32	-1.53552
2.321	-1.53556
2.322	-1.53566
2.323	-1.53594
2.324	-1.53651
2.325	-1.53743
2.326	-1.53869
2.327	-1.54021
2.328	-1.54184
2.329	-1.54341
2.33	-1.54472
2.331	-1.54559
2.332	-1.54592
2.333	-1.54564
2.334	-1.54481
2.335	-1.54354
2.336	-1.54203
2.337	-1.54048
2.338	-1.53909
2.339	-1.53805
2.34	-1.53747
2.341	-1.53739
2.342	-1.53781
2.343	-1.53865
2.344	-1.53976
2.345	-1.54096
2.346	-1.54203
2.347	-1.54275
2.348	-1.54297
2.349	-1.54259
2.35	-1.54161
2.351	-1.5401
2.352	-1.53821
2.353	-1.53613
2.354	-1.5341
2.355	-1.53232
2.356	-1.53099
2.357	-1.53025
2.358	-1.53017
2.359	-1.53075
2.36	-1.53189
2.361	-1.53343
2.362	-1.53511
2.363	-1.53668
2.364	-1.53787
2.365	-1.53849
2.366	-1.53841
2.367	-1.53762
2.368	-1.5362
2.369	-1.53433
2.37	-1.53223
2.371	-1.53013
2.372	-1.52825
2.373	-1.52676
2.374	-1.5258
2.375	-1.5254
2.376	-1.52554
2.377	-1.52611
2.378	-1.52694
2.379	-1.52778
2.38	-1.5284
2.381	-1.52859
2.382	-1.52821
2.383	-1.52721
2.384	-1.52565
2.385	-1.52366
2.386	-1.52145
2.387	-1.51923
2.388	-1.51722
2.389	-1.5156
2.39	-1.5145
2.391	-1.51398
2.392	-1.51406
2.393	-1.51468
2.394	-1.5157
2.395	-1.51691
2.396	-1.51809
2.397	-1.51898
2.398	-1.51939
2.399	-1.51919
2.4	-1.51834
2.401	-1.51689
2.402	-1.51498
2.403	-1.5128
2.404	-1.51055
2.405	-1.50846
2.406	-1.50669
2.407	-1.50537
2.408	-1.50458
2.409	-1.50432
2.41	-1.50452
2.411	-1.50505
2.412	-1.5057
2.413	-1.50626
2.414	-1.50651
2.415	-1.5063
2.416	-1.50554
2.417	-1.50425
2.418	-1.50252
2.419	-1.50052
2.42	-1.49846
2.421	-1.49657
2.422	-1.49505
2.423	-1.49409
2.424	-1.49378
2.425	-1.49417
2.426	-1.49522
2.427	-1.4968
2.428	-1.49872
2.429	-1.50076
2.43	-1.50267
2.431	-1.50423
2.432	-1.50528
2.433	-1.50573
2.434	-1.50562
2.435	-1.50502
2.436	-1.50411
2.437	-1.50307
2.438	-1.50212
2.439	-1.50145
2.44	-1.50122
2.441	-1.50152
2.442	-1.50238
2.443	-1.50376
2.444	-1.50553
2.445	-1.50749
2.446	-1.50941
2.447	-1.51105
2.448	-1.51221
2.449	-1.51275
2.45	-1.51263
2.451	-1.51192
2.452	-1.51077
2.453	-1.5094
2.454	-1.50803
2.455	-1.50687
2.456	-1.5061
2.457	-1.50585
2.458	-1.50616
2.459	-1.50701
2.46	-1.50832
2.461	-1.50991
2.462	-1.51156
2.463	-1.513
2.464	-1.514
2.465	-1.51438
2.466	-1.51404
2.467	-1.51297
2.468	-1.51127
2.469	-1.50909
2.47	-1.50664
2.471	-1.50416
2.472	-1.50187
2.473	-1.49994
2.474	-1.49851
2.475	-1.49764
2.476	-1.49731
2.477	-1.49744
2.478	-1.49786
2.479	-1.49835
2.48	-1.49872
2.481	-1.49877
2.482	-1.49836
2.483	-1.49747
2.484	-1.49611
2.485	-1.49442
2.486	-1.49256
2.487	-1.49074
2.488	-1.48917
2.489	-1.48805
2.49	-1.4875
2.491	-1.48759
2.492	-1.48831
2.493	-1.48957
2.494	-1.49121
2.495	-1.49298
2.496	-1.49463
2.497	-1.49591
2.498	-1.49663
2.499	-1.49668
2.5	-1.49602
2.501	-1.49474
2.502	-1.49299
2.503	-1.49098
2.504	-1.48894
2.505	-1.48711
2.506	-1.48566
2.507	-1.48474
2.508	-1.48442
2.509	-1.4847
2.51	-1.48552
2.511	-1.48672
2.512	-1.4881
2.513	-1.48943
2.514	-1.4905
2.515	-1.49115
2.516	-1.49129
2.517	-1.49092
2.518	-1.49012
2.519	-1.48903
2.52	-1.48785
2.521	-1.48678
2.522	-1.48602
2.523	-1.48571
2.524	-1.48595
2.525	-1.48675
2.526	-1.48807
2.527	-1.48978
2.528	-1.49169
2.529	-1.49355
2.53	-1.49511
2.531	-1.49613
2.532	-1.49646
2.533	-1.49601
2.534	-1.49482
2.535	-1.49301
2.536	-1.49079
2.537	-1.48841
2.538	-1.4861
2.539	-1.4841
2.54	-1.48261
2.541	-1.48174
2.542	-1.48157
2.543	-1.48204
2.544	-1.48305
2.545	-1.48441
2.546	-1.48589
2.547	-1.48726
2.548	-1.48833
2.549	-1.48897
2.55	-1.48911
2.551	-1.4888
2.552	-1.48815
2.553	-1.48731
2.554	-1.48646
2.555	-1.48577
2.556	-1.48538
2.557	-1.48541
2.558	-1.48592
2.559	-1.48689
2.56	-1.48824
2.561	-1.48983
2.562	-1.49142
2.563	-1.49279
2.564	-1.49373
2.565	-1.49408
2.566	-1.49375
2.567	-1.49277
2.568	-1.49121
2.569	-1.48922
2.57	-1.48699
2.571	-1.48472
2.572	-1.48259
2.573	-1.48077
2.574	-1.47938
2.575	-1.4785
2.576	-1.47811
2.577	-1.47815
2.578	-1.47846
2.579	-1.47884
2.58	-1.47909
2.581	-1.479
2.582	-1.47844
2.583	-1.47734
2.584	-1.47574
2.585	-1.47371
2.586	-1.47141
2.587	-1.46902
2.588	-1.46675
2.589	-1.46477
2.59	-1.46324
2.591	-1.46225
2.592	-1.46183
2.593	-1.46193
2.594	-1.4624
2.595	-1.46304
2.596	-1.46363
2.597	-1.46392
2.598	-1.46373
2.599	-1.46292
2.6	-1.46143
2.601	-1.45931
2.602	-1.45667
2.603	-1.45368
2.604	-1.45056
2.605	-1.44752
2.606	-1.44476
2.607	-1.44241
2.608	-1.44058
2.609	-1.43929
2.61	-1.43849
2.611	-1.43804
2.612	-1.43776
2.613	-1.43741
2.614	-1.43677
2.615	-1.43566
2.616	-1.43398
2.617	-1.4317
2.618	-1.42889
2.619	-1.42567
2.62	-1.42223
2.621	-1.41875
2.622	-1.41542
2.623	-1.41243
2.624	-1.4099
2.625	-1.40793
2.626	-1.4065
2.627	-1.40555
2.628	-1.40491
2.629	-1.40438
2.63	-1.4037
2.631	-1.40266
2.632	-1.4011
2.633	-1.39893
2.634	-1.39614
2.635	-1.39284
2.636	-1.38916
2.637	-1.38531
2.638	-1.38148
2.639	-1.37787
2.64	-1.37461
2.641	-1.37182
2.642	-1.36953
2.643	-1.36771
2.644	-1.36624
2.645	-1.36494
2.646	-1.36359
2.647	-1.36199
2.648	-1.35999
2.649	-1.35749
2.65	-1.35452
2.651	-1.35116
2.652	-1.34756
2.653	-1.34391
2.654	-1.34043
2.655	-1.33732
2.656	-1.33472
2.657	-1.33278
2.658	-1.33153
2.659	-1.33099
2.66	-1.33106
2.661	-1.33158
2.662	-1.33233
2.663	-1.33306
2.664	-1.33353
2.665	-1.33356
2.666	-1.33305
2.667	-1.33201
2.668	-1.33054
2.669	-1.32882
2.67	-1.32708
2.671	-1.32556
2.672	-1.3245
2.673	-1.32407
2.674	-1.3244
2.675	-1.32556
2.676	-1.32752
2.677	-1.33019
2.678	-1.33339
2.679	-1.33688
2.68	-1.34042
2.681	-1.34378
2.682	-1.34677
2.683	-1.34927
2.684	-1.35127
2.685	-1.35282
2.686	-1.35403
2.687	-1.35506
2.688	-1.35609
2.689	-1.35729
2.69	-1.3588
2.691	-1.36072
2.692	-1.36308
2.693	-1.36585
2.694	-1.36893
2.695	-1.37216
2.696	-1.37531
2.697	-1.37817
2.698	-1.38058
2.699	-1.38243
2.7	-1.38368
2.701	-1.38444
2.702	-1.38483
2.703	-1.38506
2.704	-1.38536
2.705	-1.38596
2.706	-1.38704
2.707	-1.38873
2.708	-1.3911
2.709	-1.39412
2.71	-1.39769
2.711	-1.40165
2.712	-1.40577
2.713	-1.40981
2.714	-1.41351
2.715	-1.41668
2.716	-1.4192
2.717	-1.42103
2.718	-1.42224
2.719	-1.42298
2.72	-1.42346
2.721	-1.42389
2.722	-1.42447
2.723	-1.42537
2.724	-1.42671
2.725	-1.42855
2.726	-1.43085
2.727	-1.43352
2.728	-1.43637
2.729	-1.43918
2.73	-1.44173
2.731	-1.44382
2.732	-1.44529
2.733	-1.44608
2.734	-1.44621
2.735	-1.44577
2.736	-1.44492
2.737	-1.44386
2.738	-1.4428
2.739	-1.44193
2.74	-1.4414
2.741	-1.44134
2.742	-1.44178
2.743	-1.4427
2.744	-1.44397
2.745	-1.44539
2.746	-1.44669
2.747	-1.44762
2.748	-1.44793
2.749	-1.44742
2.75	-1.44597
2.751	-1.44352
2.752	-1.44006
2.753	-1.43563
2.754	-1.43025
2.755	-1.42396
2.756	-1.41676
2.757	-1.4086
2.758	-1.39936
2.759	-1.38887
2.76	-1.37685
2.761	-1.363
2.762	-1.34691
2.763	-1.3282
2.764	-1.30652
2.765	-1.28156
2.766	-1.25313
2.767	-1.22113
2.768	-1.18563
2.769	-1.14675
2.77	-1.10473
2.771	-1.05989
2.772	-1.01255
2.773	-0.963078
2.774	-0.911831
2.775	-0.859166
2.776	-0.805415
2.777	-0.750899
2.778	-0.695931
2.779	-0.640852
2.78	-0.586053
2.781	-0.531994
2.782	-0.479224
2.783	-0.428381
2.784	-0.380183
2.785	-0.335408
2.786	-0.294853
2.787	-0.259291
2.788	-0.229436
2.789	-0.205903
2.79	-0.189181
2.791	-0.179612
2.792	-0.17738
2.793	-0.182502
2.794	-0.194824
2.795	-0.214036
2.796	-0.239699
2.797	-0.271288
2.798	-0.30822
2.799	-0.349902
